date;close;Change;Up;Down;Av up;Av down;Relative;RSI
2015-04-15;102.6;0.8;0.8;0;0.527306676;0.61471603;0.857805312;46.17304659
2015-04-16;101.6;-1;0;1;0.474576008;0.653244427;0.726490711;42.07903967
2015-04-17;100.7;-0.9;0;0.9;0.427118408;0.677919984;0.630042509;38.65190664
2015-04-20;102.4;1.7;1.7;0;0.554406567;0.610127986;0.908672573;47.60756695
2015-04-21;104.6;2.2;2.2;0;0.71896591;0.549115187;1.30931711;56.69715538
2015-04-22;105.1;0.5;0.5;0;0.697069319;0.494203669;1.410489973;58.51465838
2015-04-23;106;0.9;0.9;0;0.717362387;0.444783302;1.612835699;61.72740596
2015-04-24;106.9;0.9;0.9;0;0.735626149;0.400304972;1.837664283;64.75974956
2015-04-27;108.2;1.3;1.3;0;0.792063534;0.360274474;2.198500283;68.73534745
2015-04-28;108.4;0.2;0.2;0;0.73285718;0.324247027;2.26018165;69.32686251
2015-04-29;106.7;-1.7;0;1.7;0.659571462;0.461822324;1.428193112;58.81711404
2015-04-30;105.8;-0.9;0;0.9;0.593614316;0.505640092;1.173985856;54.00154066
2015-05-04;103.9;-1.9;0;1.9;0.534252884;0.645076083;0.828201353;45.30142983
2015-05-05;100.7;-3.2;0;3.2;0.480827596;0.900568474;0.533915643;34.80736671
2015-05-06;100.5;-0.2;0;0.2;0.432744836;0.830511627;0.521058131;34.25629308
2015-05-07;101.3;0.8;0.8;0;0.469470353;0.747460464;0.628087204;38.57822862
2015-05-08;101;-0.3;0;0.3;0.422523317;0.702714418;0.601273158;37.54969321
2015-05-11;101.1;0.1;0.1;0;0.390270986;0.632442976;0.617084861;38.16032638
2015-05-12;100.9;-0.2;0;0.2;0.351243887;0.589198678;0.596138281;37.34878663
2015-05-13;101.6;0.7;0.7;0;0.386119498;0.530278811;0.72814431;42.13446213
2015-05-15;101.7;0.1;0.1;0;0.357507549;0.47725093;0.749097648;42.82766309
2015-05-18;101.1;-0.6;0;0.6;0.321756794;0.489525837;0.657282557;39.66025916
2015-05-19;102;0.9;0.9;0;0.379581114;0.440573253;0.861561867;46.28166715
2015-05-20;102.7;0.7;0.7;0;0.411623003;0.396515928;1.038099542;50.93468306
2015-05-21;102.1;-0.6;0;0.6;0.370460703;0.416864335;0.888684091;47.05308291
2015-05-22;103.8;1.7;1.7;0;0.503414632;0.375177901;1.341802464;57.29785003
2015-05-25;104.1;0.3;0.3;0;0.483073169;0.337660111;1.430649203;58.858728
2015-05-26;104.3;0.2;0.2;0;0.454765852;0.3038941;1.496461603;59.94330541
2015-05-27;105.8;1.5;1.5;0;0.559289267;0.27350469;2.044898268;67.15818027
2015-05-28;106.7;0.9;0.9;0;0.59336034;0.246154221;2.410522711;70.67898135
2015-05-29;105.3;-1.4;0;1.4;0.534024306;0.361538799;1.477087128;59.63000297
2015-06-01;105.9;0.6;0.6;0;0.540621876;0.325384919;1.661484119;62.42697851
2015-06-02;104.8;-1.1;0;1.1;0.486559688;0.402846427;1.207804402;54.70613252
2015-06-03;105.4;0.6;0.6;0;0.497903719;0.362561784;1.373293437;57.86446024
2015-06-04;104.4;-1;0;1;0.448113347;0.426305606;1.051155183;51.24698471
2015-06-05;102.5;-1.9;0;1.9;0.403302013;0.573675045;0.70301474;41.28060217
2015-06-08;101.8;-0.7;0;0.7;0.362971811;0.586307541;0.619080919;38.23656445
2015-06-09;102.4;0.6;0.6;0;0.38667463;0.527676787;0.732786888;42.28949866
2015-06-10;103.8;1.4;1.4;0;0.488007167;0.474909108;1.027580139;50.6801245
2015-06-11;105.3;1.5;1.5;0;0.58920645;0.427418197;1.378524485;57.95712821
2015-06-12;105.9;0.6;0.6;0;0.590285805;0.384676378;1.534499751;60.54448221
2015-06-15;104.1;-1.8;0;1.8;0.531257225;0.52620874;1.009594073;50.23870674
2015-06-16;103.2;-0.9;0;0.9;0.478131502;0.563587866;0.848370824;45.89830207
2015-06-17;103.7;0.5;0.5;0;0.480318352;0.507229079;0.946945615;48.63749698
2015-06-18;103.1;-0.6;0;0.6;0.432286517;0.516506171;0.836943566;45.56174624
2015-06-22;109.1;6;6;0;0.989057865;0.464855554;2.127667092;68.02728773
2015-06-23;109.5;0.4;0.4;0;0.930152079;0.418369999;2.223276242;68.9756656
2015-06-24;109.4;-0.1;0;0.1;0.837136871;0.386532999;2.165757835;68.41198689
2015-06-25;109.3;-0.1;0;0.1;0.753423184;0.357879699;2.10524147;67.79638526
2015-06-26;110.3;1;1;0;0.778080865;0.322091729;2.415712032;70.72352732
2015-06-29;106.5;-3.8;0;3.8;0.700272779;0.669882556;1.045366494;51.10900647
2015-06-30;106;-0.5;0;0.5;0.630245501;0.652894301;0.965310159;49.11744614
2015-07-01;107.9;1.9;1.9;0;0.757220951;0.587604871;1.288656696;56.30624716
2015-07-02;105.7;-2.2;0;2.2;0.681498856;0.748844383;0.910067393;47.64582634
2015-07-03;105;-0.7;0;0.7;0.61334897;0.743959945;0.824438163;45.18860543
2015-07-06;103.1;-1.9;0;1.9;0.552014073;0.859563951;0.642202448;39.10616798
2015-07-07;102.1;-1;0;1;0.496812666;0.873607556;0.568690899;36.25257845
2015-07-08;101.8;-0.3;0;0.3;0.447131399;0.8162468;0.547789467;35.39172985
2015-07-09;103.9;2.1;2.1;0;0.612418259;0.73462212;0.83365072;45.46398673
2015-07-10;108.3;4.4;4.4;0;0.991176433;0.661159908;1.499147818;59.98636044
2015-07-13;111;2.7;2.7;0;1.16205879;0.595043917;1.952895839;66.13493823
2015-07-14;108.6;-2.4;0;2.4;1.045852911;0.775539525;1.348548819;57.42051466
2015-07-15;108.2;-0.4;0;0.4;0.94126762;0.737985573;1.275455313;56.05275154
2015-07-16;109.3;1.1;1.1;0;0.957140858;0.664187016;1.441071318;59.03438
2015-07-17;108.4;-0.9;0;0.9;0.861426772;0.687768314;1.252495578;55.60479631
2015-07-20;108.2;-0.2;0;0.2;0.775284095;0.638991483;1.213293316;54.81846022
2015-07-21;106.8;-1.4;0;1.4;0.697755685;0.715092334;0.975756069;49.38646448
2015-07-22;105.8;-1;0;1;0.627980117;0.743583101;0.844532529;45.78572163
2015-07-23;105.8;0;0;0;0.565182105;0.669224791;0.844532529;45.78572163
2015-07-24;105;-0.8;0;0.8;0.508663895;0.682302312;0.745511023;42.71018707
2015-07-27;103.4;-1.6;0;1.6;0.457797505;0.774072081;0.591414568;37.16282231
2015-07-28;103.9;0.5;0.5;0;0.462017755;0.696664873;0.663185088;39.87440079
2015-07-29;104.2;0.3;0.3;0;0.445815979;0.626998385;0.711032101;41.55574291
2015-07-30;103.6;-0.6;0;0.6;0.401234381;0.624298547;0.642696324;39.12447571
2015-07-31;104;0.4;0.4;0;0.401110943;0.561868692;0.713887335;41.65310755
2015-08-03;104.1;0.1;0.1;0;0.370999849;0.505681823;0.733662616;42.31865007
2015-08-04;103;-1.1;0;1.1;0.333899864;0.565113641;0.59085437;37.14069503
2015-08-05;103.9;0.9;0.9;0;0.390509878;0.508602277;0.767809929;43.43283269
2015-08-06;103.3;-0.6;0;0.6;0.35145889;0.517742049;0.678830106;40.43471126
2015-08-07;103.2;-0.1;0;0.1;0.316313001;0.475967844;0.664568006;39.92435295
2015-08-10;104.3;1.1;1.1;0;0.394681701;0.42837106;0.921354727;47.95339008
2015-08-11;104.3;0;0;0;0.355213531;0.385533954;0.921354727;47.95339008
2015-08-12;101.5;-2.8;0;2.8;0.319692178;0.626980558;0.509891692;33.77008395
2015-08-13;102.9;1.4;1.4;0;0.42772296;0.564282502;0.75799437;43.11699644
2015-08-14;103.4;0.5;0.5;0;0.434950664;0.507854252;0.856447813;46.13368646
2015-08-17;103.6;0.2;0.2;0;0.411455597;0.457068827;0.9002049;47.37409633
2015-08-18;103.2;-0.4;0;0.4;0.370310038;0.451361944;0.820428134;45.06786721
2015-08-19;101.8;-1.4;0;1.4;0.333279034;0.54622575;0.610148888;37.89394215
2015-08-20;100.4;-1.4;0;1.4;0.299951131;0.631603175;0.474904406;32.19899568
2015-08-21;98.15;-2.25;0;2.25;0.269956018;0.793442857;0.340233723;25.3861485
2015-08-24;93.25;-4.9;0;4.9;0.242960416;1.204098572;0.201777846;16.78994553
2015-08-25;97.4;4.15;4.15;0;0.633664374;1.083688714;0.584729144;36.89773398
2015-08-26;96.8;-0.6;0;0.6;0.570297937;1.035319843;0.550842274;35.51891016
2015-08-27;99.15;2.35;2.35;0;0.748268143;0.931787859;0.803045603;44.53828576
2015-08-28;98.9;-0.25;0;0.25;0.673441329;0.863609073;0.779798812;43.81387416
2015-08-31;98.55;-0.35;0;0.35;0.606097196;0.812248166;0.746197063;42.7326949
2015-09-01;96.95;-1.6;0;1.6;0.545487476;0.891023349;0.612203347;37.97308497
2015-09-02;96.7;-0.25;0;0.25;0.490938729;0.826921014;0.593694827;37.25272977
2015-09-03;98.7;2;2;0;0.641844856;0.744228913;0.862429348;46.30668803
2015-09-04;95.9;-2.8;0;2.8;0.57766037;0.949806021;0.608187732;37.81820493
2015-09-07;96.4;0.5;0.5;0;0.569894333;0.854825419;0.666679208;40.00045147
2015-09-08;98.1;1.7;1.7;0;0.6829049;0.769342877;0.887647004;47.02399347
2015-09-09;98.55;0.45;0.45;0;0.65961441;0.69240859;0.952637532;48.78721813
2015-09-10;97.4;-1.15;0;1.15;0.593652969;0.738167731;0.804225035;44.57454139
2015-09-11;96.85;-0.55;0;0.55;0.534287672;0.719350958;0.742735749;42.61895409
2015-09-14;94.75;-2.1;0;2.1;0.480858905;0.857415862;0.56082343;35.93125394
2015-09-15;95.65;0.9;0.9;0;0.522773014;0.771674276;0.67745295;40.38580932
2015-09-16;95.95;0.3;0.3;0;0.500495713;0.694506848;0.720649068;41.88239668
2015-09-17;96.95;1;1;0;0.550446142;0.625056163;0.880634692;46.82646213
2015-09-18;94.55;-2.4;0;2.4;0.495401527;0.802550547;0.617283895;38.1679368
2015-09-21;94.7;0.15;0.15;0;0.460861375;0.722295492;0.638051019;38.95184042
2015-09-22;92.9;-1.8;0;1.8;0.414775237;0.830065943;0.499689501;33.31953054
2015-09-23;91.3;-1.6;0;1.6;0.373297714;0.907059349;0.411547176;29.15575073
2015-09-24;88.35;-2.95;0;2.95;0.335967942;1.111353414;0.302305223;23.21308538
2015-09-25;91.1;2.75;2.75;0;0.577371148;1.000218072;0.577245267;36.5983198
2015-09-28;89.15;-1.95;0;1.95;0.519634033;1.095196265;0.474466586;32.17886323
2015-09-29;87.65;-1.5;0;1.5;0.46767063;1.135676639;0.411799111;29.16839284
2015-09-30;89.35;1.7;1.7;0;0.590903567;1.022108975;0.578121885;36.63353828
2015-10-01;89.6;0.25;0.25;0;0.55681321;0.919898077;0.605298809;37.70630149
2015-10-02;90.25;0.65;0.65;0;0.566131889;0.82790827;0.683809922;40.61087377
2015-10-05;91.85;1.6;1.6;0;0.6695187;0.745117443;0.898541172;47.32797925
2015-10-06;92.1;0.25;0.25;0;0.62756683;0.670605698;0.935820903;48.34232865
2015-10-07;92.55;0.45;0.45;0;0.609810147;0.603545129;1.010380365;50.25816918
2015-10-08;92.95;0.4;0.4;0;0.588829132;0.543190616;1.08401934;52.01580038
2015-10-09;94.05;1.1;1.1;0;0.639946219;0.488871554;1.309027318;56.6917207
2015-10-12;93.9;-0.15;0;0.15;0.575951597;0.454984399;1.265871091;55.86686269
2015-10-13;92.05;-1.85;0;1.85;0.518356438;0.594485959;0.87194059;46.57950122
2015-10-14;91;-1.05;0;1.05;0.466520794;0.640037363;0.728896188;42.15962722
2015-10-15;90.15;-0.85;0;0.85;0.419868714;0.661033627;0.635169978;38.84427838
2015-10-16;91.75;1.6;1.6;0;0.537881843;0.594930264;0.904109062;47.48199985
2015-10-19;92.9;1.15;1.15;0;0.599093659;0.535437238;1.118886802;52.80540712
2015-10-20;91.95;-0.95;0;0.95;0.539184293;0.576893514;0.934634001;48.31063655
2015-10-21;87.95;-4;0;4;0.485265864;0.919204162;0.527919567;34.55152866
2015-10-22;92;4.05;4.05;0;0.841739277;0.827283746;1.017473486;50.43305367
2015-10-23;92.85;0.85;0.85;0;0.842565349;0.744555372;1.13163558;53.08766613
2015-10-26;92.35;-0.5;0;0.5;0.758308815;0.720099834;1.053060671;51.29223338
2015-10-27;90.1;-2.25;0;2.25;0.682477933;0.873089851;0.781681212;43.87323652
2015-10-28;91.9;1.8;1.8;0;0.79423014;0.785780866;1.01075271;50.26738022
2015-10-29;90.2;-1.7;0;1.7;0.714807126;0.877202779;0.814871023;44.89966573
2015-10-30;89.9;-0.3;0;0.3;0.643326413;0.819482501;0.785039842;43.97884145
2015-11-02;91.05;1.15;1.15;0;0.693993772;0.737534251;0.940964804;48.47923063
2015-11-03;91.2;0.15;0.15;0;0.639594395;0.663780826;0.963562624;49.07216161
2015-11-04;92.25;1.05;1.05;0;0.680634955;0.597402743;1.139323451;53.25625026
2015-11-05;90.65;-1.6;0;1.6;0.61257146;0.697662469;0.878034131;46.7528314
2015-11-06;91.7;1.05;1.05;0;0.656314314;0.627896222;1.045259217;51.10644208
2015-11-09;91.2;-0.5;0;0.5;0.590682882;0.6151066;0.96029352;48.98723127
2015-11-10;90.8;-0.4;0;0.4;0.531614594;0.59359594;0.895583272;47.24578894
2015-11-11;91.15;0.35;0.35;0;0.513453135;0.534236346;0.961097347;49.00814069
2015-11-12;90.15;-1;0;1;0.462107821;0.580812711;0.795622775;44.30901557
2015-11-13;89;-1.15;0;1.15;0.415897039;0.63773144;0.652150753;39.47283575
2015-11-16;88.95;-0.05;0;0.05;0.374307335;0.578958296;0.646518648;39.26579569
2015-11-17;91.7;2.75;2.75;0;0.611876602;0.521062467;1.174286464;54.00790023
2015-11-18;91.3;-0.4;0;0.4;0.550688942;0.50895622;1.081996682;51.96918379
2015-11-19;91.5;0.2;0.2;0;0.515620047;0.458060598;1.125659028;52.95576633
2015-11-20;91.15;-0.35;0;0.35;0.464058043;0.447254538;1.037570339;50.92193967
2015-11-23;91.35;0.2;0.2;0;0.437652238;0.402529084;1.087256189;52.09021274
2015-11-24;89.55;-1.8;0;1.8;0.393887015;0.542276176;0.726358693;42.07461034
2015-11-25;90.9;1.35;1.35;0;0.489498313;0.488048558;1.002970513;50.0741527
2015-11-26;92.35;1.45;1.45;0;0.585548482;0.439243702;1.333083385;57.13826576
2015-11-27;92.2;-0.15;0;0.15;0.526993634;0.410319332;1.284349998;56.22387109
2015-11-30;92.75;0.55;0.55;0;0.52929427;0.369287399;1.433285489;58.90330154
2015-12-01;93.05;0.3;0.3;0;0.506364843;0.332358659;1.523549423;60.3732746
2015-12-02;92.1;-0.95;0;0.95;0.455728359;0.394122793;1.156310588;53.62449151
2015-12-03;90.85;-1.25;0;1.25;0.410155523;0.479710514;0.855006324;46.09182798
2015-12-04;90.15;-0.7;0;0.7;0.369139971;0.501739462;0.735720425;42.38703506
2015-12-07;90.65;0.5;0.5;0;0.382225974;0.451565516;0.846446329;45.84191351
2015-12-08;88;-2.65;0;2.65;0.344003376;0.671408965;0.512360416;33.87819533
2015-12-09;87.25;-0.75;0;0.75;0.309603039;0.679268068;0.455789184;31.30873544
2015-12-10;86.45;-0.8;0;0.8;0.278642735;0.691341261;0.403046585;28.72652909
2015-12-11;83.8;-2.65;0;2.65;0.250778461;0.887207135;0.282660555;22.03705056
2015-12-14;83.5;-0.3;0;0.3;0.225700615;0.828486422;0.272425244;21.40992132
2015-12-15;86.75;3.25;3.25;0;0.528130554;0.74563778;0.708293716;41.4620571
2015-12-16;87.25;0.5;0.5;0;0.525317498;0.671074002;0.782801147;43.9084947
2015-12-17;88;0.75;0.75;0;0.547785748;0.603966601;0.906980199;47.56107062
2015-12-18;87;-1;0;1;0.493007174;0.643569941;0.766050653;43.37648252
2015-12-21;86.95;-0.05;0;0.05;0.443706456;0.584212947;0.759494391;43.16549087
2015-12-22;87.05;0.1;0.1;0;0.409335811;0.525791652;0.778513331;43.77326373
2015-12-23;89.05;2;2;0;0.56840223;0.473212487;1.201156447;54.56933552
2015-12-28;88.4;-0.65;0;0.65;0.511562007;0.490891238;1.042108652;51.03100909
2015-12-29;89.45;1.05;1.05;0;0.565405806;0.441802115;1.279771615;56.13595708
2015-12-30;89.4;-0.05;0;0.05;0.508865225;0.402621903;1.263878645;55.82802098
2016-01-04;86.9;-2.5;0;2.5;0.457978703;0.612359713;0.747891628;42.78821503
2016-01-05;86.75;-0.15;0;0.15;0.412180833;0.566123742;0.728075511;42.13215837
2016-01-07;82.85;-3.9;0;3.9;0.370962749;0.899511367;0.412404737;29.19876481
2016-01-08;82.1;-0.75;0;0.75;0.333866474;0.884560231;0.377437808;27.40144097
2016-01-11;82.35;0.25;0.25;0;0.325479827;0.796104208;0.408840732;29.01965585
2016-01-12;82.65;0.3;0.3;0;0.322931844;0.716493787;0.450711297;31.0682972
2016-01-13;82.15;-0.5;0;0.5;0.29063866;0.694844408;0.418278763;29.49199933
2016-01-14;81.05;-1.1;0;1.1;0.261574794;0.735359967;0.355709864;26.23790483
2016-01-15;78.35;-2.7;0;2.7;0.235417314;0.931823971;0.252641402;20.16869326
2016-01-18;77.75;-0.6;0;0.6;0.211875583;0.898641574;0.235773182;19.07900132
2016-01-19;79.4;1.65;1.65;0;0.355688025;0.808777416;0.439784813;30.54517654
2016-01-20;76.8;-2.6;0;2.6;0.320119222;0.987899675;0.324040214;24.47359308
2016-01-21;78.25;1.45;1.45;0;0.4331073;0.889109707;0.487124701;32.75614348
2016-01-22;80.9;2.65;2.65;0;0.65479657;0.800198736;0.818292432;45.00334586
2016-01-25;80.4;-0.5;0;0.5;0.589316913;0.770178863;0.7651689;43.34819744
2016-01-26;82.25;1.85;1.85;0;0.715385222;0.693160976;1.03206217;50.78890722
2016-01-27;80.8;-1.45;0;1.45;0.6438467;0.768844879;0.837420808;45.57588573
2016-01-28;80;-0.8;0;0.8;0.57946203;0.771960391;0.750636997;42.87793519
2016-01-29;82.3;2.3;2.3;0;0.751515827;0.694764352;1.081684494;51.96198066
2016-02-01;81.35;-0.95;0;0.95;0.676364244;0.720287917;0.939019284;48.42753715
2016-02-02;79.4;-1.95;0;1.95;0.60872782;0.843259125;0.721875164;41.9237805
2016-02-03;79;-0.4;0;0.4;0.547855038;0.798933213;0.685733212;40.67863211
2016-02-04;86.15;7.15;7.15;0;1.208069534;0.719039891;1.680114759;62.68816488
2016-02-05;85.75;-0.4;0;0.4;1.08726258;0.687135902;1.582310831;61.27499494
2016-02-08;82.4;-3.35;0;3.35;0.978536322;0.953422312;1.026340909;50.64996243
2016-02-09;79.4;-3;0;3;0.88068269;1.158080081;0.760467868;43.19691838
2016-02-10;82.6;3.2;3.2;0;1.112614421;1.042272073;1.06748943;51.63215902
2016-02-11;77.05;-5.55;0;5.55;1.001352979;1.493044865;0.670678425;40.14407651
2016-02-12;80.3;3.25;3.25;0;1.226217681;1.343740379;0.912540622;47.71352888
2016-02-15;83.4;3.1;3.1;0;1.413595913;1.209366341;1.168873207;53.89310925
2016-02-16;82.25;-1.15;0;1.15;1.272236322;1.203429707;1.057175433;51.38965866
2016-02-17;84.7;2.45;2.45;0;1.39001269;1.083086736;1.28338077;56.20528941
2016-02-18;83.25;-1.45;0;1.45;1.251011421;1.119778063;1.117195864;52.76771428
2016-02-19;82.8;-0.45;0;0.45;1.125910279;1.052800256;1.069443393;51.6778278
2016-02-22;85.15;2.35;2.35;0;1.248319251;0.947520231;1.317459206;56.84929437
2016-02-23;84.15;-1;0;1;1.123487326;0.952768208;1.179182215;54.11122608
2016-02-24;81.55;-2.6;0;2.6;1.011138593;1.117491387;0.904828981;47.50184873
2016-02-25;83.25;1.7;1.7;0;1.080024734;1.005742248;1.073858372;51.78069953
2016-02-26;84.3;1.05;1.05;0;1.07702226;0.905168023;1.189858935;54.33495811
2016-02-29;84.1;-0.2;0;0.2;0.969320034;0.834651221;1.161347411;53.73256539
2016-03-01;85.05;0.95;0.95;0;0.967388031;0.751186099;1.287814075;56.29015439
2016-03-02;85.55;0.5;0.5;0;0.920649228;0.676067489;1.361771188;57.65889579
2016-03-03;85.7;0.15;0.15;0;0.843584305;0.60846074;1.386423559;58.09629032
2016-03-04;85.55;-0.15;0;0.15;0.759225875;0.562614666;1.3494598;57.43702445
2016-03-07;84.9;-0.65;0;0.65;0.683303287;0.571353199;1.195938498;54.461384
2016-03-08;84.85;-0.05;0;0.05;0.614972958;0.51921788;1.184421767;54.22129485
2016-03-09;86.1;1.25;1.25;0;0.678475663;0.467296092;1.451918119;59.21560381
2016-03-10;86.95;0.85;0.85;0;0.695628096;0.420566482;1.654026475;62.32140073
2016-03-11;89.75;2.8;2.8;0;0.906065287;0.378509834;2.393769474;70.53423906
2016-03-14;89.35;-0.4;0;0.4;0.815458758;0.380658851;2.142229864;68.17546636
2016-03-15;88.55;-0.8;0;0.8;0.733912882;0.422592966;1.736689774;63.45950464
2016-03-16;87.8;-0.75;0;0.75;0.660521594;0.455333669;1.450632006;59.1941998
2016-03-17;87.4;-0.4;0;0.4;0.594469435;0.449800302;1.321629691;56.92680862
2016-03-18;88.2;0.8;0.8;0;0.615022491;0.404820272;1.519248253;60.305619
2016-03-21;87.75;-0.45;0;0.45;0.553520242;0.409338245;1.352231923;57.48718525
2016-03-22;88.45;0.7;0.7;0;0.568168218;0.36840442;1.542240501;60.66461849
2016-03-23;81.5;-6.95;0;6.95;0.511351396;1.026563978;0.498119364;33.24964459
2016-03-24;79.55;-1.95;0;1.95;0.460216256;1.11890758;0.411308552;29.14377237
2016-03-29;78.55;-1;0;1;0.414194631;1.107016822;0.374153872;27.22794585
2016-03-30;79.3;0.75;0.75;0;0.447775168;0.99631514;0.449431259;31.00742144
2016-03-31;77.55;-1.75;0;1.75;0.402997651;1.071683626;0.376041624;27.32777972
2016-04-01;77.8;0.25;0.25;0;0.387697886;0.964515264;0.401961379;28.67135895
2016-04-04;79.05;1.25;1.25;0;0.473928097;0.868063737;0.545960022;35.31527429
2016-04-05;77.2;-1.85;0;1.85;0.426535288;0.966257363;0.44143031;30.62446425
2016-04-06;78.05;0.85;0.85;0;0.468881759;0.869631627;0.539172845;35.03003883
2016-04-07;76;-2.05;0;2.05;0.421993583;0.987668464;0.427262384;29.935798
2016-04-08;77.6;1.6;1.6;0;0.539794225;0.888901618;0.607259807;37.78230527
2016-04-11;78.4;0.8;0.8;0;0.565814802;0.800011456;0.707258375;41.42655764
2016-04-12;78.15;-0.25;0;0.25;0.509233322;0.745010311;0.683525201;40.60082975
2016-04-13;81.05;2.9;2.9;0;0.74830999;0.670509279;1.116032265;52.74174139
2016-04-14;81.2;0.15;0.15;0;0.688478991;0.603458352;1.140888993;53.29043199
2016-04-15;80.95;-0.25;0;0.25;0.619631092;0.568112516;1.090683753;52.16875826
2016-04-18;80.6;-0.35;0;0.35;0.557667983;0.546301265;1.020806684;50.51481134
2016-04-19;81.15;0.55;0.55;0;0.556901184;0.491671138;1.132670073;53.11042188
2016-04-20;80.95;-0.2;0;0.2;0.501211066;0.462504024;1.083690172;52.00822016
2016-04-21;81.8;0.85;0.85;0;0.536089959;0.416253622;1.287892599;56.29165459
2016-04-22;80.55;-1.25;0;1.25;0.482480963;0.49962826;0.965679891;49.12701683
2016-04-25;80.5;-0.05;0;0.05;0.434232867;0.454665434;0.955060215;48.85068029
2016-04-26;82.05;1.55;1.55;0;0.54580958;0.40919889;1.333849121;57.1523287
2016-04-27;78.85;-3.2;0;3.2;0.491228622;0.688279001;0.713705665;41.64692219
2016-04-28;78.7;-0.15;0;0.15;0.44210576;0.634451101;0.69683189;41.06664273
2016-04-29;76.7;-2;0;2;0.397895184;0.771005991;0.516072753;34.04010471
2016-05-02;76.9;0.2;0.2;0;0.378105666;0.693905392;0.544895125;35.27068708
2016-05-03;75.15;-1.75;0;1.75;0.340295099;0.799514853;0.425626989;29.85542445
2016-05-04;74.65;-0.5;0;0.5;0.306265589;0.769563368;0.397973191;28.46787003
2016-05-06;73.65;-1;0;1;0.27563903;0.792607031;0.347762535;25.80295311
2016-05-09;75;1.35;1.35;0;0.383075127;0.713346328;0.537011424;34.93867486
2016-05-10;76.3;1.3;1.3;0;0.474767615;0.642011695;0.739499947;42.51221441
2016-05-11;75.15;-1.15;0;1.15;0.427290853;0.692810525;0.616749944;38.14751604
2016-05-12;74;-1.15;0;1.15;0.384561768;0.738529473;0.520712824;34.24136471
2016-05-13;74.15;0.15;0.15;0;0.361105591;0.664676526;0.543280193;35.20295247
2016-05-16;75.05;0.9;0.9;0;0.414995032;0.598208873;0.693729315;40.95868856
2016-05-17;74.5;-0.55;0;0.55;0.373495529;0.593387986;0.629428869;38.62880307
2016-05-18;75.8;1.3;1.3;0;0.466145976;0.534049187;0.87285214;46.60550191
2016-05-19;75.3;-0.5;0;0.5;0.419531378;0.530644268;0.790607575;44.1530342
2016-05-20;76.3;1;1;0;0.47757824;0.477579842;0.999996647;49.99991618
2016-05-23;75.85;-0.45;0;0.45;0.429820416;0.474821857;0.90522458;47.51274938
2016-05-24;78;2.15;2.15;0;0.601838375;0.427339672;1.408337242;58.47757604
2016-05-25;79.8;1.8;1.8;0;0.721654537;0.384605705;1.876349021;65.23370451
2016-05-26;80.4;0.6;0.6;0;0.709489084;0.346145134;2.049686717;67.20974668
2016-05-27;81.05;0.65;0.65;0;0.703540175;0.311530621;2.258333944;69.30946867
2016-05-30;81.1;0.05;0.05;0;0.638186158;0.280377559;2.27616704;69.47652584
2016-05-31;79.95;-1.15;0;1.15;0.574367542;0.367339803;1.56358646;60.99214848
2016-06-01;79.2;-0.75;0;0.75;0.516930788;0.405605822;1.274465895;56.033634
2016-06-02;79.6;0.4;0.4;0;0.505237709;0.36504524;1.384041355;58.0544189
2016-06-03;78.25;-1.35;0;1.35;0.454713938;0.463540716;0.980957923;49.51937199
2016-06-07;79.2;0.95;0.95;0;0.504242544;0.417186645;1.208673745;54.72396038
2016-06-08;79.55;0.35;0.35;0;0.48881829;0.37546798;1.301890749;56.55745172
2016-06-09;77.9;-1.65;0;1.65;0.439936461;0.502921182;0.874762242;46.65990292
2016-06-10;75.8;-2.1;0;2.1;0.395942815;0.662629064;0.597533124;37.40348886
2016-06-13;73.9;-1.9;0;1.9;0.356348533;0.786366158;0.453158532;31.18438366
2016-06-14;72;-1.9;0;1.9;0.32071368;0.897729542;0.357249779;26.32159416
2016-06-15;73.25;1.25;1.25;0;0.413642312;0.807956588;0.511961061;33.86073056
2016-06-16;71.7;-1.55;0;1.55;0.372278081;0.882160929;0.422006993;29.67685778
2016-06-17;73.55;1.85;1.85;0;0.520050273;0.793944836;0.655020663;39.57779365
2016-06-20;76.35;2.8;2.8;0;0.748045245;0.714550352;1.046875483;51.1450497
2016-06-21;77.1;0.75;0.75;0;0.748240721;0.643095317;1.163498942;53.77857688
2016-06-22;78.15;1.05;1.05;0;0.778416649;0.578785785;1.34491321;57.35449843
2016-06-23;78.8;0.65;0.65;0;0.765574984;0.520907207;1.469695512;59.50917855
2016-06-27;70.15;-8.65;0;8.65;0.689017486;1.333816486;0.516575925;34.06198903
2016-06-28;71.4;1.25;1.25;0;0.745115737;1.200434838;0.620704859;38.29845118
2016-06-29;72.75;1.35;1.35;0;0.805604163;1.080391354;0.74565958;42.71506247
2016-06-30;72.95;0.2;0.2;0;0.745043747;0.972352218;0.766228258;43.38217639
2016-07-01;73.35;0.4;0.4;0;0.710539372;0.875116997;0.811936433;44.8104259
2016-07-04;72.1;-1.25;0;1.25;0.639485435;0.912605297;0.700725097;41.20154975
2016-07-05;69.8;-2.3;0;2.3;0.575536892;1.051344767;0.547429263;35.37669064
2016-07-06;68.5;-1.3;0;1.3;0.517983202;1.076210291;0.481302964;32.4918653
2016-07-07;69.2;0.7;0.7;0;0.536184882;0.968589261;0.55357302;35.63224982
